purchase_count,car_make,car_model,car_price,car_year,car_type,car_color,number_of_doors,fuel_type,transmission_type
14,Audi,A3,21229,2022,hatchback,Red,3,Hybrid,Manual
9,Mercedes-Benz,R Class,29804,2022,minivan,Blue,5,Electric,Automatic
11,BMW,Series 3,21771,2022,sedan,Black,3,Diesel,Manual
11,Audi,A4,39527,2022,sedan,Gray,5,Hybrid,Automatic
12,Audi,Q5,23707,2022,SUV,Black,5,Electric,Manual
10,BMW,Series 8,24657,2022,coupe,White,5,Hybrid,Automatic
31,Audi,A6,24959,2022,sedan,Black,3,Electric,Automatic
1,BMW,Series 3,16996,2022,combie,Blue,5,Hybrid,Automatic
31,Mercedes-Benz,GLA,37538,2022,SUV,Silver,3,Gasoline,Manual
18,Audi,A3,34522,2022,hatchback,Gray,5,Gasoline,Automatic
3,Mercedes-Benz,E Class,31452,2022,combie,Red,5,Gasoline,Manual
49,BMW,Series 5,17991,2022,combie,Silver,5,Hybrid,Manual
15,Audi,A1,32552,2022,sedan,Black,5,Hybrid,Automatic
39,Mercedes-Benz,C Class,30416,2022,sedan,White,5,Diesel,Manual
16,Mercedes-Benz,R Class,23644,2022,minivan,Black,3,Hybrid,Manual
12,BMW,Series 5,47756,2022,sedan,Black,5,Diesel,Manual
11,Audi,A1,14931,2022,hatchback,Gray,3,Diesel,Manual
42,BMW,Series 6,36693,2022,sedan,White,5,Gasoline,Automatic
6,Audi,A4,24081,2022,sedan,Silver,3,Gasoline,Manual
42,BMW,M5,19856,2022,sedan,Gray,5,Hybrid,Automatic
19,Mercedes-Benz,B Class,38797,2022,hatchback,Blue,3,Hybrid,Manual
12,BMW,Series 1,39812,2022,hatchback,Silver,3,Electric,Automatic
22,Audi,A5,43090,2022,sedan,Red,5,Diesel,Manual
21,Audi,Q7,8013,2022,SUV,Red,5,Electric,Automatic
5,Mercedes-Benz,GLS,35745,2022,SUV,Red,5,Diesel,Manual
47,Mercedes-Benz,GLS,30169,2022,SUV,Red,3,Gasoline,Automatic
44,BMW,Series 3,27292,2022,combie,Silver,3,Electric,Automatic
15,Mercedes-Benz,R Class,6492,2022,minivan,Red,3,Hybrid,Automatic
10,BMW,Series 5,35401,2022,combie,Blue,3,Hybrid,Automatic
49,Mercedes-Benz,GLC,47849,2022,SUV,Black,3,Hybrid,Automatic
30,BMW,Series 2,37825,2022,coupe,Blue,3,Diesel,Manual
25,Mercedes-Benz,Vito,46653,2022,van,Black,3,Gasoline,Automatic
41,Mercedes-Benz,A Class,26819,2022,hatchback,Red,5,Hybrid,Manual
22,Audi,Q7,20892,2022,SUV,Gray,3,Diesel,Manual
21,Audi,A7,9251,2022,sedan,Silver,5,Hybrid,Automatic
42,Mercedes-Benz,R Class,45215,2022,minivan,Red,5,Hybrid,Automatic
27,Audi,A4,19881,2022,sedan,Gray,5,Hybrid,Manual
42,Audi,A4,38442,2022,sedan,White,5,Gasoline,Automatic
32,Audi,Q5,41972,2022,SUV,Gray,3,Electric,Automatic
35,BMW,Series 6,34625,2022,combie,White,5,Gasoline,Manual
50,Mercedes-Benz,GLC,34573,2022,SUV,White,5,Gasoline,Manual
25,Mercedes-Benz,Vito,10560,2022,van,Blue,5,Electric,Manual
14,Audi,A4,31739,2022,sedan,White,5,Gasoline,Manual
44,BMW,M3,39406,2022,sedan,Blue,3,Hybrid,Manual
49,Audi,A3,34436,2022,hatchback,White,5,Gasoline,Automatic
4,Audi,A7,15802,2022,sedan,White,5,Gasoline,Automatic
19,Audi,A1,10614,2022,hatchback,Gray,5,Diesel,Manual
41,Audi,A7,29819,2022,sedan,Gray,5,Hybrid,Manual
3,BMW,Series 1,40575,2022,hatchback,Gray,5,Diesel,Automatic
36,Mercedes-Benz,C Class,24289,2022,combie,Blue,3,Gasoline,Manual
11,BMW,M5,17960,2022,sedan,Blue,3,Electric,Manual
4,BMW,Series 6,27665,2022,combie,Silver,5,Gasoline,Manual
7,Mercedes-Benz,GLC,11514,2022,SUV,White,3,Electric,Automatic
40,Mercedes-Benz,GLA,40600,2022,SUV,Blue,5,Hybrid,Manual
20,Mercedes-Benz,E Class,20689,2022,combie,Red,5,Hybrid,Automatic
1,Audi,A3,38952,2022,sedan,Blue,3,Gasoline,Manual
23,Audi,A8,20224,2022,sedan,White,3,Hybrid,Automatic
25,Audi,Q5,15896,2022,SUV,Red,3,Electric,Automatic
19,BMW,M5,21874,2022,sedan,Black,3,Hybrid,Automatic
47,Mercedes-Benz,S Class,23771,2022,sedan,Gray,5,Diesel,Manual
12,BMW,Series 7,32586,2022,sedan,Blue,3,Gasoline,Manual
6,Mercedes-Benz,GLC,44509,2022,SUV,Gray,5,Electric,Automatic
49,Mercedes-Benz,A Class,42342,2022,hatchback,Gray,3,Hybrid,Automatic
33,Mercedes-Benz,E Class,15959,2022,combie,Red,3,Hybrid,Automatic
40,Mercedes-Benz,GLA,16437,2022,SUV,Gray,5,Gasoline,Automatic
34,Audi,A1,32590,2022,sedan,Blue,3,Gasoline,Automatic
5,BMW,M5,23375,2022,sedan,Blue,5,Hybrid,Manual
38,Audi,A3,36616,2022,hatchback,Silver,3,Hybrid,Automatic
6,Audi,A5,16801,2022,sedan,White,3,Diesel,Automatic
8,Mercedes-Benz,S Class,20069,2022,sedan,Red,5,Hybrid,Automatic
15,Audi,A8,11517,2022,sedan,Silver,3,Diesel,Manual
8,BMW,Series 6,40796,2022,sedan,Blue,3,Electric,Manual
28,Audi,A3,20191,2022,hatchback,Silver,3,Diesel,Automatic
29,Audi,Q7,17886,2022,SUV,Silver,5,Diesel,Automatic
10,Mercedes-Benz,GLS,40826,2022,SUV,Black,5,Hybrid,Manual
21,Mercedes-Benz,GLS,20080,2022,SUV,Blue,3,Electric,Automatic
23,Audi,Q3,13733,2022,SUV,Black,5,Hybrid,Automatic
39,Audi,Q5,43634,2022,SUV,Silver,5,Diesel,Automatic
3,Mercedes-Benz,GLS,19645,2022,SUV,Silver,3,Gasoline,Automatic
48,Mercedes-Benz,GLC,20888,2022,SUV,Black,5,Gasoline,Manual
27,Mercedes-Benz,E Class,26889,2022,sedan,Gray,5,Electric,Automatic
6,Audi,A1,17468,2022,sedan,Blue,3,Diesel,Manual
48,BMW,Series 4,44655,2022,coupe,White,5,Gasoline,Manual
42,Mercedes-Benz,E Class,18535,2022,sedan,Black,3,Gasoline,Automatic
2,BMW,M3,21077,2022,sedan,Black,5,Diesel,Automatic
24,Mercedes-Benz,A Class,24564,2022,hatchback,Silver,5,Electric,Manual
50,Audi,A7,48756,2022,sedan,Gray,5,Diesel,Manual
1,Mercedes-Benz,E Class,25427,2022,combie,Gray,3,Electric,Automatic
38,Mercedes-Benz,GLS,9655,2022,SUV,Blue,3,Gasoline,Automatic
26,BMW,Series 3,25971,2022,combie,Silver,5,Gasoline,Automatic
6,Mercedes-Benz,A Class,15620,2022,hatchback,Blue,3,Gasoline,Automatic
20,BMW,Series 5,32440,2022,sedan,Red,3,Gasoline,Manual
29,Audi,A7,15422,2022,sedan,Blue,5,Diesel,Manual
28,Mercedes-Benz,GLA,10807,2022,SUV,Silver,5,Gasoline,Automatic
30,Mercedes-Benz,Vito,15141,2022,van,Black,5,Diesel,Automatic
2,Mercedes-Benz,S Class,37038,2022,sedan,Red,3,Electric,Automatic
27,Audi,A3,25621,2022,sedan,Black,3,Hybrid,Manual
4,Audi,A4,34147,2022,sedan,Silver,3,Hybrid,Manual
42,Audi,Q5,30512,2022,SUV,White,3,Electric,Manual
16,Audi,A6,34602,2022,sedan,Red,3,Gasoline,Manual
6,BMW,Series 6,41559,2022,sedan,White,3,Hybrid,Automatic
41,Mercedes-Benz,GLC,17350,2022,SUV,Red,3,Diesel,Manual
12,BMW,Series 1,35028,2022,hatchback,Black,5,Gasoline,Automatic
34,Mercedes-Benz,GLA,38426,2022,SUV,Silver,3,Electric,Manual
28,BMW,M5,30301,2022,sedan,Red,3,Hybrid,Manual
44,Mercedes-Benz,GLS,37362,2022,SUV,White,5,Diesel,Manual
10,BMW,Series 7,45172,2022,sedan,Blue,3,Hybrid,Automatic
30,Mercedes-Benz,C Class,18953,2022,sedan,Gray,5,Gasoline,Automatic
16,BMW,Series 8,36880,2022,coupe,Red,5,Electric,Automatic
32,BMW,Series 5,40597,2022,sedan,Black,3,Gasoline,Manual
47,Mercedes-Benz,E Class,47499,2022,combie,Blue,3,Gasoline,Automatic
30,Audi,A4,34475,2022,sedan,Gray,5,Gasoline,Automatic
17,Audi,A4,26376,2022,sedan,Black,5,Gasoline,Manual
34,Audi,A7,27105,2022,sedan,Blue,5,Diesel,Automatic
9,Audi,A8,20423,2022,sedan,Red,3,Electric,Automatic
1,BMW,Series 4,29708,2022,coupe,Black,5,Diesel,Manual
47,Mercedes-Benz,S Class,41197,2022,sedan,White,3,Diesel,Automatic
22,BMW,Series 1,22659,2022,hatchback,Silver,5,Hybrid,Automatic
44,Mercedes-Benz,S Class,32225,2022,sedan,Black,3,Hybrid,Manual
37,Audi,Q5,37254,2022,SUV,Black,5,Gasoline,Automatic
5,Mercedes-Benz,B Class,39392,2022,hatchback,Gray,5,Hybrid,Automatic
2,Audi,Q7,27862,2022,SUV,Gray,3,Gasoline,Manual
18,BMW,Series 5,16224,2022,sedan,Blue,3,Hybrid,Manual
44,Mercedes-Benz,E Class,19098,2022,combie,Black,5,Gasoline,Automatic
6,BMW,Series 3,12702,2022,combie,Red,3,Electric,Automatic
14,Audi,A8,26076,2022,sedan,Black,5,Diesel,Automatic
25,Mercedes-Benz,B Class,15016,2022,hatchback,Blue,3,Electric,Automatic
8,Audi,A3,18674,2022,hatchback,Black,3,Hybrid,Automatic
18,Audi,A7,14545,2022,sedan,Silver,3,Diesel,Automatic
3,Audi,A6,14676,2022,combie,Black,3,Hybrid,Manual
33,Mercedes-Benz,Vito,32587,2022,van,Gray,5,Gasoline,Automatic
44,Audi,Q7,31410,2022,SUV,Red,3,Electric,Manual
32,BMW,Series 6,20944,2022,combie,Silver,5,Hybrid,Manual
16,Audi,A5,27879,2022,sedan,Gray,3,Gasoline,Manual
2,Audi,Q5,26873,2022,SUV,White,5,Hybrid,Manual
21,Mercedes-Benz,R Class,38257,2022,minivan,White,3,Hybrid,Manual
46,BMW,Series 3,16389,2022,sedan,Blue,3,Gasoline,Manual
43,BMW,Series 1,14507,2022,hatchback,Black,5,Hybrid,Manual
11,BMW,Series 8,25832,2022,sedan,Gray,5,Gasoline,Manual
35,BMW,Series 6,16539,2022,combie,Gray,3,Hybrid,Manual
48,BMW,Series 3,26876,2022,combie,Silver,5,Electric,Automatic
30,Audi,A8,42181,2022,sedan,Black,3,Hybrid,Manual
36,BMW,M5,30684,2022,sedan,Black,5,Diesel,Automatic
27,BMW,M3,29993,2022,sedan,Black,5,Hybrid,Automatic
33,BMW,Series 3,42630,2022,combie,Black,3,Diesel,Manual
20,Mercedes-Benz,C Class,20913,2022,combie,Gray,5,Diesel,Manual
12,Audi,A8,21771,2022,sedan,Red,5,Diesel,Automatic
1,Mercedes-Benz,A Class,6696,2022,hatchback,Silver,3,Gasoline,Automatic
36,Mercedes-Benz,Vito,18171,2022,van,Black,5,Electric,Manual
14,Audi,A1,15449,2022,hatchback,White,3,Hybrid,Manual
29,Mercedes-Benz,GLC,25575,2022,SUV,Black,3,Hybrid,Manual
34,BMW,Series 2,18166,2022,coupe,Red,5,Gasoline,Manual
35,Audi,Q7,28339,2022,SUV,White,3,Gasoline,Automatic
29,Mercedes-Benz,A Class,30760,2022,hatchback,Silver,5,Hybrid,Automatic
11,Mercedes-Benz,GLA,45025,2022,SUV,Red,3,Diesel,Manual
5,Mercedes-Benz,A Class,46471,2022,hatchback,Red,5,Electric,Automatic
41,Mercedes-Benz,GLS,33811,2022,SUV,Red,3,Electric,Automatic
11,BMW,Series 5,17813,2022,combie,Red,5,Hybrid,Automatic
15,Audi,A5,35971,2022,sedan,Red,3,Electric,Manual
21,Mercedes-Benz,GLC,33206,2022,SUV,Black,5,Gasoline,Manual
41,Mercedes-Benz,GLS,19559,2022,SUV,Blue,5,Gasoline,Automatic
50,BMW,Series 7,35661,2022,sedan,White,3,Electric,Manual
46,Audi,A6,30734,2022,combie,Red,5,Electric,Manual
33,Mercedes-Benz,E Class,22061,2022,combie,Red,5,Gasoline,Manual
20,BMW,Series 8,42584,2022,sedan,Silver,3,Diesel,Automatic
5,Mercedes-Benz,C Class,22535,2022,combie,Black,5,Gasoline,Automatic
32,Audi,A6,25632,2022,combie,Silver,5,Hybrid,Manual
15,BMW,Series 4,17740,2022,coupe,Silver,5,Electric,Manual
31,BMW,Series 8,38361,2022,sedan,Black,3,Gasoline,Automatic
5,Audi,A6,14178,2022,combie,Silver,3,Gasoline,Automatic
47,Mercedes-Benz,C Class,26661,2022,combie,Gray,3,Gasoline,Manual
27,BMW,Series 5,8225,2022,sedan,Blue,5,Hybrid,Manual
34,Audi,A1,10546,2022,sedan,White,5,Diesel,Automatic
43,BMW,Series 4,12184,2022,coupe,Blue,3,Hybrid,Automatic
37,Audi,A3,34768,2022,sedan,Silver,3,Hybrid,Automatic
28,Mercedes-Benz,C Class,20851,2022,combie,Red,3,Electric,Automatic
34,BMW,Series 2,40436,2022,coupe,White,3,Electric,Automatic
3,Audi,A4,17585,2022,sedan,Blue,3,Gasoline,Automatic
11,BMW,Series 1,31247,2022,hatchback,Blue,3,Electric,Automatic
50,Mercedes-Benz,B Class,14520,2022,hatchback,Silver,3,Diesel,Automatic
39,Audi,Q5,15602,2022,SUV,Silver,3,Diesel,Automatic
50,Mercedes-Benz,GLC,33792,2022,SUV,Blue,3,Electric,Automatic
9,Audi,A1,28794,2022,sedan,Blue,3,Diesel,Automatic
12,Mercedes-Benz,A Class,39263,2022,hatchback,White,5,Diesel,Manual
33,Audi,A5,12989,2022,sedan,Silver,3,Gasoline,Manual
14,Audi,A5,22244,2022,sedan,Gray,3,Electric,Manual
21,Audi,A3,38453,2022,hatchback,Silver,5,Gasoline,Automatic
44,Mercedes-Benz,B Class,19665,2022,hatchback,Blue,5,Electric,Automatic
7,BMW,Series 8,29365,2022,coupe,Blue,5,Diesel,Manual
10,Audi,A7,32693,2022,sedan,Blue,3,Electric,Automatic
14,Mercedes-Benz,R Class,26320,2022,minivan,Silver,3,Diesel,Automatic
45,Mercedes-Benz,C Class,12233,2022,combie,Blue,3,Diesel,Manual
49,BMW,Series 5,32263,2022,sedan,Blue,5,Electric,Manual
44,Mercedes-Benz,GLA,14059,2022,SUV,Black,3,Electric,Manual
47,BMW,M3,34376,2022,sedan,Black,3,Electric,Automatic
26,Mercedes-Benz,GLA,14505,2022,SUV,Black,3,Diesel,Automatic
42,Mercedes-Benz,GLS,31651,2022,SUV,Gray,3,Gasoline,Manual
12,BMW,Series 3,34336,2022,combie,Black,5,Gasoline,Automatic
39,Mercedes-Benz,C Class,13316,2022,sedan,White,3,Gasoline,Automatic
34,BMW,Series 3,20828,2022,combie,Silver,5,Diesel,Automatic
13,Mercedes-Benz,B Class,42088,2022,hatchback,Gray,3,Electric,Manual
14,Audi,A1,12483,2022,hatchback,Black,3,Hybrid,Automatic
31,Audi,Q7,49905,2022,SUV,White,5,Electric,Manual
48,Mercedes-Benz,A Class,36699,2022,hatchback,Silver,3,Electric,Automatic
27,Audi,A5,28038,2022,sedan,Black,5,Gasoline,Manual
29,BMW,Series 4,28002,2022,coupe,Gray,3,Diesel,Automatic
45,Mercedes-Benz,GLS,27737,2022,SUV,White,3,Diesel,Automatic
41,BMW,Series 4,34631,2022,coupe,Black,3,Diesel,Automatic
19,BMW,M3,25218,2022,sedan,Red,5,Diesel,Manual
14,Audi,Q3,21910,2022,SUV,White,3,Diesel,Automatic
23,BMW,Series 3,18186,2022,combie,White,5,Diesel,Automatic
30,Audi,A5,13603,2022,sedan,Silver,5,Diesel,Manual
13,Audi,Q3,31864,2022,SUV,White,3,Hybrid,Automatic
14,Mercedes-Benz,GLA,40953,2022,SUV,Gray,5,Electric,Manual
26,Audi,A8,47964,2022,sedan,Blue,3,Electric,Manual
36,BMW,Series 6,21564,2022,combie,White,3,Electric,Manual
6,BMW,Series 8,28657,2022,sedan,Black,3,Hybrid,Manual
12,Mercedes-Benz,GLS,21740,2022,SUV,Blue,3,Diesel,Automatic
16,Mercedes-Benz,C Class,42498,2022,combie,Silver,3,Gasoline,Automatic
45,Audi,Q3,33729,2022,SUV,Blue,3,Gasoline,Automatic
2,BMW,M3,28199,2022,sedan,Blue,5,Electric,Automatic
4,Audi,A8,28485,2022,sedan,Gray,5,Gasoline,Automatic
44,BMW,Series 1,23455,2022,hatchback,Silver,5,Hybrid,Automatic
26,Audi,A8,14640,2022,sedan,Silver,3,Diesel,Manual
49,BMW,Series 8,23940,2022,sedan,Black,5,Diesel,Manual
18,BMW,M3,33717,2022,sedan,Silver,3,Gasoline,Automatic
45,Mercedes-Benz,S Class,20189,2022,sedan,Black,5,Electric,Automatic
42,Mercedes-Benz,E Class,11988,2022,sedan,White,5,Gasoline,Manual
42,BMW,M5,16945,2022,sedan,Blue,3,Diesel,Automatic
42,Mercedes-Benz,B Class,10394,2022,hatchback,Gray,3,Diesel,Automatic
45,Mercedes-Benz,R Class,21951,2022,minivan,Black,5,Diesel,Manual
17,BMW,Series 5,23274,2022,combie,Silver,3,Hybrid,Manual
6,Audi,A6,24570,2022,combie,Black,3,Hybrid,Automatic
28,Mercedes-Benz,GLC,45398,2022,SUV,White,5,Gasoline,Automatic
29,Audi,Q5,25813,2022,SUV,Silver,3,Diesel,Manual
22,Audi,A3,21018,2022,sedan,Black,5,Diesel,Manual
49,Mercedes-Benz,GLA,11289,2022,SUV,Red,3,Hybrid,Automatic
18,BMW,Series 4,39008,2022,coupe,Black,3,Electric,Automatic
48,Mercedes-Benz,R Class,20387,2022,minivan,Gray,3,Hybrid,Manual
23,BMW,Series 3,35290,2022,combie,Gray,5,Gasoline,Manual
37,BMW,Series 5,34123,2022,sedan,Black,5,Diesel,Manual
24,BMW,Series 4,45508,2022,coupe,Black,3,Hybrid,Automatic
31,Audi,Q3,22151,2022,SUV,Gray,3,Electric,Automatic
50,Audi,A6,27520,2022,sedan,Red,3,Diesel,Manual
3,Audi,A5,7898,2022,sedan,White,3,Electric,Manual
33,Mercedes-Benz,GLC,30465,2022,SUV,Black,3,Hybrid,Automatic
9,Audi,Q3,44582,2022,SUV,Silver,5,Diesel,Automatic
27,BMW,M3,37568,2022,sedan,Silver,5,Diesel,Automatic
38,Audi,Q3,30181,2022,SUV,Red,3,Hybrid,Manual
28,BMW,Series 5,40077,2022,combie,Black,3,Hybrid,Automatic
20,Audi,A1,20063,2022,sedan,Red,5,Electric,Manual
47,Mercedes-Benz,A Class,24525,2022,hatchback,Red,3,Diesel,Manual
19,Audi,A8,12339,2022,sedan,Black,3,Gasoline,Manual
11,Audi,A5,33968,2022,sedan,White,3,Diesel,Manual
39,Audi,Q7,23770,2022,SUV,Blue,3,Hybrid,Manual
50,BMW,M5,15415,2022,sedan,Red,5,Diesel,Automatic
10,Audi,A1,21557,2022,sedan,Gray,3,Gasoline,Automatic
21,Mercedes-Benz,C Class,19908,2022,combie,Silver,5,Electric,Manual
5,Mercedes-Benz,Vito,19712,2022,van,Silver,5,Gasoline,Manual
28,BMW,Series 1,45380,2022,hatchback,Blue,3,Electric,Automatic
44,Mercedes-Benz,A Class,25541,2022,hatchback,Gray,5,Hybrid,Automatic
1,Mercedes-Benz,C Class,18630,2022,combie,Gray,3,Diesel,Manual
6,BMW,Series 1,50156,2022,hatchback,Gray,5,Gasoline,Automatic
34,Mercedes-Benz,Vito,15549,2022,van,Silver,5,Diesel,Manual
23,BMW,Series 6,47876,2022,sedan,Black,3,Gasoline,Manual
10,Audi,Q5,13788,2022,SUV,White,3,Hybrid,Manual
24,Mercedes-Benz,GLA,39226,2022,SUV,Gray,5,Electric,Manual
38,BMW,Series 2,16283,2022,coupe,Blue,5,Hybrid,Manual
22,BMW,Series 2,32546,2022,coupe,Gray,3,Hybrid,Manual
3,Audi,A4,35798,2022,sedan,Blue,5,Gasoline,Manual
47,Audi,Q7,32165,2022,SUV,Red,3,Hybrid,Manual
19,Mercedes-Benz,S Class,24890,2022,sedan,Blue,5,Hybrid,Automatic
27,Audi,A8,20250,2022,sedan,White,5,Hybrid,Automatic
34,Mercedes-Benz,GLA,27343,2022,SUV,Gray,3,Gasoline,Manual
29,Mercedes-Benz,A Class,34617,2022,hatchback,Silver,3,Electric,Automatic
12,BMW,Series 6,27361,2022,combie,Silver,5,Gasoline,Automatic
18,Audi,A6,23790,2022,sedan,Silver,3,Hybrid,Automatic
41,BMW,Series 1,31599,2022,hatchback,Black,5,Diesel,Automatic
16,Audi,A6,30901,2022,combie,Black,5,Electric,Automatic
30,Audi,A7,35860,2022,sedan,Blue,3,Electric,Manual
49,Audi,Q7,27999,2022,SUV,Red,3,Gasoline,Automatic
32,Mercedes-Benz,C Class,19129,2022,combie,Gray,5,Gasoline,Manual
7,Audi,A7,10839,2022,sedan,Blue,3,Diesel,Automatic
2,Mercedes-Benz,C Class,9221,2022,combie,White,5,Hybrid,Automatic
44,Audi,A6,35734,2022,sedan,Red,5,Electric,Manual
30,BMW,Series 1,45238,2022,hatchback,Silver,5,Electric,Automatic
44,BMW,Series 7,38847,2022,sedan,Red,3,Electric,Manual
34,BMW,Series 5,38086,2022,combie,Silver,3,Gasoline,Automatic
3,BMW,M5,31236,2022,sedan,Blue,3,Electric,Manual
45,Audi,A6,18429,2022,sedan,Black,5,Hybrid,Automatic
49,Audi,Q7,12367,2022,SUV,Red,3,Hybrid,Automatic
11,Audi,A4,20817,2022,sedan,Silver,5,Gasoline,Automatic
46,Mercedes-Benz,A Class,32728,2022,hatchback,White,3,Hybrid,Automatic
1,Audi,Q5,38283,2022,SUV,Blue,5,Electric,Manual
14,Audi,A5,17521,2022,sedan,Blue,5,Gasoline,Automatic
45,BMW,Series 5,42953,2022,combie,Silver,5,Gasoline,Automatic
27,Mercedes-Benz,GLA,29599,2022,SUV,Red,5,Electric,Manual
35,Mercedes-Benz,GLA,25773,2022,SUV,Silver,3,Diesel,Manual
46,Audi,A6,21591,2022,sedan,Blue,3,Hybrid,Automatic
45,Mercedes-Benz,GLA,35766,2022,SUV,White,3,Gasoline,Manual
8,BMW,Series 1,27122,2022,hatchback,Blue,3,Hybrid,Automatic
38,Audi,Q3,38199,2022,SUV,White,5,Gasoline,Automatic
40,Mercedes-Benz,GLA,18751,2022,SUV,White,5,Hybrid,Automatic
2,Mercedes-Benz,GLC,22348,2022,SUV,Gray,3,Hybrid,Manual
21,Audi,A3,15266,2022,sedan,White,5,Gasoline,Automatic
21,Audi,A4,14127,2022,sedan,Black,3,Gasoline,Manual
39,Audi,A3,37371,2022,hatchback,Red,5,Gasoline,Automatic
28,Audi,A5,11533,2022,sedan,Silver,5,Diesel,Manual
10,Audi,Q7,26739,2022,SUV,Blue,3,Gasoline,Manual
50,Audi,Q7,31310,2022,SUV,Red,5,Gasoline,Manual
4,Mercedes-Benz,B Class,23924,2022,hatchback,Silver,5,Electric,Automatic
8,Mercedes-Benz,A Class,38193,2022,hatchback,Silver,5,Diesel,Automatic
14,Mercedes-Benz,C Class,23123,2022,combie,Blue,3,Gasoline,Automatic
17,Mercedes-Benz,C Class,30199,2022,sedan,Blue,5,Electric,Automatic
49,Mercedes-Benz,GLS,26244,2022,SUV,Black,3,Electric,Manual
24,Audi,Q5,42508,2022,SUV,Black,3,Electric,Manual
11,Mercedes-Benz,B Class,32211,2022,hatchback,Blue,5,Gasoline,Automatic
4,Mercedes-Benz,R Class,16068,2022,minivan,Black,3,Gasoline,Manual
46,Audi,A5,26204,2022,sedan,Silver,3,Diesel,Automatic
16,Audi,A1,45214,2022,sedan,Red,5,Gasoline,Manual
11,Mercedes-Benz,A Class,36114,2022,hatchback,White,3,Gasoline,Automatic
48,Mercedes-Benz,GLA,37426,2022,SUV,Red,5,Gasoline,Manual
47,Mercedes-Benz,R Class,33033,2022,minivan,Gray,3,Electric,Manual
25,Audi,A8,23481,2022,sedan,Blue,3,Gasoline,Automatic
41,Audi,Q3,21945,2022,SUV,Red,5,Diesel,Manual
37,BMW,Series 1,27060,2022,hatchback,Black,3,Hybrid,Automatic
6,Mercedes-Benz,R Class,38246,2022,minivan,Red,5,Diesel,Manual
48,Audi,Q5,25436,2022,SUV,Silver,5,Gasoline,Manual
23,BMW,Series 6,43917,2022,sedan,Silver,3,Gasoline,Automatic
38,Audi,A1,21876,2022,sedan,Gray,3,Diesel,Manual
27,Mercedes-Benz,E Class,43419,2022,combie,Red,5,Diesel,Automatic
27,Audi,Q7,38488,2022,SUV,Red,5,Gasoline,Automatic
7,Mercedes-Benz,Vito,28384,2022,van,Black,5,Gasoline,Manual
31,Mercedes-Benz,C Class,35873,2022,sedan,Blue,5,Gasoline,Manual
45,BMW,Series 2,37503,2022,coupe,Gray,3,Diesel,Manual
50,BMW,Series 5,23114,2022,combie,Black,5,Electric,Manual
7,Mercedes-Benz,GLC,14067,2022,SUV,White,5,Diesel,Manual
10,Mercedes-Benz,S Class,16054,2022,sedan,Blue,5,Diesel,Automatic
17,Audi,A5,7318,2022,sedan,Gray,3,Diesel,Automatic
50,Mercedes-Benz,C Class,36605,2022,combie,Silver,5,Diesel,Manual
37,Audi,A5,30519,2022,sedan,Gray,3,Electric,Automatic
45,Audi,A1,32668,2022,sedan,Black,5,Hybrid,Automatic
48,Mercedes-Benz,B Class,34854,2022,hatchback,Red,5,Diesel,Automatic
15,BMW,M5,27344,2022,sedan,Blue,3,Electric,Automatic
5,BMW,Series 7,16979,2022,sedan,Blue,5,Electric,Automatic
22,Mercedes-Benz,A Class,22424,2022,hatchback,Silver,3,Gasoline,Manual
46,Mercedes-Benz,R Class,16985,2022,minivan,Red,5,Gasoline,Manual
19,Mercedes-Benz,B Class,36688,2022,hatchback,White,5,Diesel,Manual
15,Mercedes-Benz,S Class,44593,2022,sedan,Red,5,Hybrid,Automatic
34,Mercedes-Benz,GLC,18720,2022,SUV,Gray,5,Hybrid,Manual
25,Audi,A7,18787,2022,sedan,White,3,Gasoline,Automatic
13,BMW,Series 8,40436,2022,coupe,Silver,5,Hybrid,Manual
18,BMW,Series 2,21859,2022,coupe,Blue,5,Hybrid,Manual
21,Audi,A5,12859,2022,sedan,Silver,3,Electric,Automatic
8,Audi,A5,26196,2022,sedan,Gray,5,Hybrid,Manual
16,BMW,Series 6,18118,2022,combie,Black,3,Electric,Manual
44,Audi,Q3,39926,2022,SUV,White,3,Hybrid,Manual
9,BMW,Series 7,14966,2022,sedan,Silver,5,Hybrid,Automatic
38,BMW,M3,33429,2022,sedan,White,5,Gasoline,Manual
49,Audi,A4,12948,2022,sedan,Gray,3,Gasoline,Manual
43,Audi,Q7,17662,2022,SUV,Silver,5,Diesel,Manual
28,Audi,A5,31894,2022,sedan,Black,5,Hybrid,Automatic
33,Audi,Q5,9545,2022,SUV,Black,5,Gasoline,Manual
26,Audi,Q5,39303,2022,SUV,Silver,5,Electric,Automatic
21,Mercedes-Benz,GLC,39723,2022,SUV,Blue,3,Hybrid,Manual
6,Audi,A7,22739,2022,sedan,White,5,Diesel,Automatic
3,Mercedes-Benz,GLA,35893,2022,SUV,Blue,3,Diesel,Manual
2,Mercedes-Benz,GLS,15076,2022,SUV,White,3,Electric,Automatic
31,BMW,Series 1,42128,2022,hatchback,Black,5,Diesel,Manual
23,Audi,A6,43195,2022,sedan,Blue,3,Gasoline,Automatic
38,Mercedes-Benz,C Class,38694,2022,sedan,Gray,3,Hybrid,Manual
35,Mercedes-Benz,A Class,17218,2022,hatchback,Black,5,Diesel,Automatic
19,Mercedes-Benz,GLS,17671,2022,SUV,Blue,3,Electric,Automatic
32,Mercedes-Benz,C Class,29817,2022,sedan,White,3,Hybrid,Automatic
