<<<<<<< HEAD
purchase_count,car_make,car_model,car_price,car_year,car_type,car_color,number_of_doors,fuel_type,transmission_type
6,BMW,Series 1,19645,2023,SUV,Silver,5,Hybrid,Automatic
46,Audi,A8,49186,2023,Truck,Gray,3,Diesel,Manual
19,Mercedes-Benz,S Class,47342,2023,SUV,White,3,Electric,Automatic
27,Audi,A5,48968,2023,Sedan,Red,5,Gasoline,Manual
49,Mercedes-Benz,C Class,48750,2023,Sedan,White,3,Electric,Automatic
14,Audi,A8,23479,2023,Sedan,White,3,Gasoline,Manual
38,Audi,A6,35088,2023,Truck,Silver,3,Gasoline,Automatic
27,BMW,Series 8,35258,2023,Sedan,Gray,5,Electric,Manual
1,BMW,Series 8,49291,2023,SUV,Blue,5,Electric,Automatic
3,Audi,A7,49549,2023,Truck,Blue,5,Hybrid,Automatic
30,BMW,M3,22149,2023,Truck,White,3,Hybrid,Manual
14,Mercedes-Benz,Vito,25811,2023,Coupe,Red,5,Hybrid,Automatic
28,Audi,A1,28945,2023,Coupe,Silver,5,Electric,Manual
12,Mercedes-Benz,GLA,37587,2023,Coupe,Blue,5,Hybrid,Automatic
27,BMW,Series 8,18554,2023,Truck,White,3,Hybrid,Manual
33,BMW,M5,29405,2023,Sedan,White,3,Electric,Automatic
33,Mercedes-Benz,R Class,23433,2023,SUV,Red,5,Electric,Manual
37,Audi,A8,43174,2023,Coupe,Silver,5,Electric,Automatic
8,BMW,Series 4,21802,2023,Sedan,Gray,3,Diesel,Manual
12,BMW,Series 8,32475,2023,SUV,Red,5,Diesel,Automatic
38,Audi,A5,36901,2023,Sedan,White,3,Diesel,Manual
12,BMW,Series 5,22985,2023,Sedan,Red,3,Electric,Automatic
45,Audi,Q7,14764,2023,Sedan,White,3,Hybrid,Manual
42,BMW,Series 7,36758,2023,Sedan,Red,5,Hybrid,Automatic
6,Audi,Q3,40482,2023,Truck,Blue,5,Hybrid,Automatic
12,BMW,Series 7,38495,2023,Sedan,Gray,5,Gasoline,Manual
29,Audi,A4,25722,2023,Sedan,Silver,5,Hybrid,Automatic
30,BMW,Series 5,37933,2023,Sedan,Gray,3,Gasoline,Automatic
15,Audi,A3,24378,2023,Truck,White,3,Electric,Manual
47,Mercedes-Benz,GLS,40866,2023,Truck,Blue,3,Electric,Automatic
40,Audi,A6,28151,2023,Truck,Red,5,Hybrid,Manual
24,BMW,Series 5,43072,2023,Sedan,Gray,5,Hybrid,Manual
38,Mercedes-Benz,GLS,38361,2023,Coupe,Red,5,Gasoline,Manual
5,BMW,Series 6,50832,2023,SUV,Silver,5,Electric,Manual
29,Mercedes-Benz,GLS,11467,2023,Coupe,Blue,3,Hybrid,Automatic
26,Mercedes-Benz,C Class,46610,2023,Coupe,Silver,3,Hybrid,Manual
21,BMW,Series 8,17323,2023,Sedan,Gray,5,Gasoline,Manual
39,Mercedes-Benz,GLC,34601,2023,Truck,Silver,3,Hybrid,Automatic
15,BMW,Series 1,29564,2023,SUV,Silver,3,Diesel,Automatic
13,BMW,Series 8,35670,2023,SUV,Black,3,Electric,Manual
36,BMW,Series 1,49120,2023,Sedan,Black,5,Gasoline,Manual
26,BMW,Series 1,36269,2023,Truck,Red,5,Hybrid,Automatic
37,Mercedes-Benz,Vito,16478,2023,Coupe,Red,5,Diesel,Automatic
24,Mercedes-Benz,GLC,22050,2023,Sedan,Blue,5,Gasoline,Manual
39,BMW,Series 3,32438,2023,Coupe,Blue,5,Electric,Automatic
23,Audi,A1,32020,2023,Coupe,Blue,3,Electric,Automatic
33,Mercedes-Benz,C Class,29279,2023,Coupe,Gray,3,Gasoline,Automatic
7,BMW,M3,22306,2023,SUV,Silver,5,Gasoline,Automatic
41,BMW,Series 6,39784,2023,SUV,Black,5,Gasoline,Manual
50,Audi,A1,46908,2023,Coupe,Gray,5,Electric,Manual
14,Audi,A3,44008,2023,Coupe,White,5,Gasoline,Automatic
7,Audi,A3,41540,2023,SUV,Silver,3,Gasoline,Automatic
43,Audi,Q5,35665,2023,SUV,Black,5,Gasoline,Automatic
1,Mercedes-Benz,S Class,50052,2023,Sedan,Gray,3,Diesel,Automatic
21,Audi,A8,47305,2023,Truck,Black,5,Diesel,Manual
4,BMW,Series 7,38695,2023,Truck,Red,5,Diesel,Automatic
17,Mercedes-Benz,GLA,23159,2023,Truck,Gray,3,Diesel,Manual
17,Mercedes-Benz,B Class,37772,2023,Coupe,Red,5,Electric,Manual
39,Audi,A3,13882,2023,Sedan,Silver,3,Gasoline,Automatic
4,Audi,Q3,31434,2023,Truck,Silver,3,Diesel,Automatic
6,BMW,Series 4,10797,2023,SUV,White,5,Electric,Manual
31,Audi,A1,17699,2023,Sedan,Gray,5,Hybrid,Automatic
14,Mercedes-Benz,C Class,27822,2023,Coupe,Silver,3,Hybrid,Automatic
11,Mercedes-Benz,B Class,44758,2023,Coupe,Gray,5,Hybrid,Manual
11,BMW,M3,20039,2023,Coupe,Blue,3,Gasoline,Automatic
40,BMW,M5,24890,2023,SUV,Gray,5,Hybrid,Automatic
10,Audi,A5,19476,2023,Sedan,Silver,5,Diesel,Automatic
13,Mercedes-Benz,A Class,16362,2023,Sedan,Black,3,Electric,Manual
24,Audi,A3,40095,2023,SUV,Gray,3,Electric,Automatic
14,BMW,Series 3,46768,2023,Coupe,Red,5,Diesel,Automatic
38,BMW,Series 3,38673,2023,Sedan,Silver,5,Hybrid,Automatic
17,BMW,M3,23244,2023,Truck,Gray,5,Hybrid,Automatic
36,BMW,Series 4,24035,2023,Coupe,White,5,Electric,Automatic
4,BMW,Series 2,26424,2023,Sedan,Blue,5,Gasoline,Automatic
6,Audi,Q3,20478,2023,Coupe,Red,3,Hybrid,Manual
11,Mercedes-Benz,E Class,29738,2023,Truck,Gray,5,Gasoline,Manual
29,BMW,Series 5,16805,2023,Truck,Red,5,Gasoline,Automatic
39,BMW,M5,21156,2023,Truck,Black,3,Hybrid,Manual
7,BMW,Series 6,48352,2023,Coupe,Silver,3,Electric,Automatic
38,BMW,Series 3,16686,2023,Truck,Silver,3,Hybrid,Manual
49,Audi,A4,40842,2023,Truck,Gray,3,Hybrid,Automatic
36,Audi,Q3,27940,2023,Sedan,Black,3,Electric,Automatic
49,Mercedes-Benz,GLA,23415,2023,Coupe,Blue,5,Gasoline,Manual
40,Audi,Q5,20407,2023,Truck,Silver,3,Diesel,Manual
41,Mercedes-Benz,A Class,19987,2023,Truck,Black,5,Hybrid,Automatic
50,Mercedes-Benz,GLA,35367,2023,Truck,White,5,Electric,Automatic
2,Audi,A4,33182,2023,Coupe,Red,3,Electric,Automatic
46,Audi,A6,43315,2023,SUV,White,3,Electric,Automatic
34,Mercedes-Benz,B Class,43569,2023,Sedan,Black,5,Gasoline,Automatic
13,Mercedes-Benz,GLA,22848,2023,SUV,Black,3,Diesel,Automatic
35,Mercedes-Benz,GLA,22457,2023,Coupe,Red,5,Electric,Automatic
38,Mercedes-Benz,C Class,18716,2023,Truck,Red,5,Gasoline,Manual
21,Audi,A5,39452,2023,Truck,Silver,3,Diesel,Automatic
47,Audi,A3,48459,2023,Sedan,Blue,3,Gasoline,Manual
4,Mercedes-Benz,E Class,47218,2023,SUV,Blue,3,Hybrid,Manual
19,Audi,A5,31010,2023,Truck,Black,3,Electric,Manual
43,Mercedes-Benz,GLA,49266,2023,Sedan,Silver,3,Gasoline,Manual
49,BMW,Series 2,52997,2023,SUV,White,3,Diesel,Manual
15,Mercedes-Benz,S Class,29711,2023,Sedan,Gray,3,Gasoline,Automatic
34,Audi,A4,50829,2023,Sedan,Silver,3,Electric,Manual
45,Mercedes-Benz,GLA,49101,2023,Truck,Black,3,Diesel,Manual
19,Mercedes-Benz,Vito,22350,2023,Truck,Gray,5,Diesel,Automatic
28,BMW,Series 8,22890,2023,SUV,Black,5,Diesel,Manual
34,Audi,A5,34917,2023,Sedan,Gray,3,Gasoline,Automatic
45,Audi,Q3,51370,2023,Coupe,White,3,Hybrid,Manual
5,BMW,Series 8,34855,2023,Sedan,Blue,3,Hybrid,Automatic
28,Audi,A3,32411,2023,Coupe,Silver,5,Hybrid,Manual
31,Mercedes-Benz,C Class,31213,2023,Coupe,Black,3,Gasoline,Manual
44,BMW,Series 6,46795,2023,Truck,Blue,3,Hybrid,Automatic
3,BMW,M5,25513,2023,Coupe,Silver,5,Diesel,Manual
49,BMW,Series 2,37755,2023,Coupe,Black,3,Diesel,Manual
34,Mercedes-Benz,E Class,19823,2023,Sedan,Silver,5,Electric,Automatic
45,BMW,Series 7,24101,2023,SUV,Red,5,Electric,Automatic
8,Audi,A7,53772,2023,SUV,Gray,5,Gasoline,Manual
14,BMW,M5,49887,2023,Coupe,Silver,5,Hybrid,Automatic
37,Mercedes-Benz,B Class,17549,2023,SUV,Gray,3,Diesel,Manual
48,Audi,A3,28590,2023,SUV,Silver,5,Hybrid,Automatic
41,BMW,Series 6,42091,2023,SUV,Blue,3,Electric,Automatic
33,Audi,A6,15967,2023,Sedan,Black,5,Gasoline,Manual
32,BMW,Series 8,19808,2023,Coupe,Gray,3,Gasoline,Manual
44,BMW,Series 2,35462,2023,SUV,Red,5,Hybrid,Manual
20,Audi,A3,38635,2023,SUV,Silver,5,Electric,Manual
48,Mercedes-Benz,A Class,27064,2023,Sedan,Gray,3,Gasoline,Automatic
38,Mercedes-Benz,C Class,49921,2023,Sedan,Red,3,Hybrid,Manual
42,Mercedes-Benz,E Class,44520,2023,Coupe,Blue,5,Gasoline,Manual
22,BMW,Series 7,20251,2023,Sedan,Blue,3,Diesel,Manual
17,Audi,A1,33137,2023,Coupe,Blue,5,Electric,Automatic
45,Mercedes-Benz,GLC,41677,2023,Coupe,Silver,3,Gasoline,Manual
45,BMW,Series 4,50283,2023,SUV,Gray,3,Hybrid,Manual
39,Audi,A8,48309,2023,Truck,Red,3,Diesel,Automatic
11,Audi,A8,16155,2023,Coupe,Black,3,Electric,Manual
11,Mercedes-Benz,A Class,28328,2023,Truck,Silver,3,Gasoline,Automatic
35,BMW,Series 4,38928,2023,Truck,Red,5,Gasoline,Automatic
15,BMW,M3,34254,2023,Coupe,White,3,Electric,Manual
37,Audi,A4,27202,2023,SUV,Red,3,Gasoline,Manual
43,Mercedes-Benz,R Class,49033,2023,Truck,Black,3,Hybrid,Manual
21,BMW,Series 4,21883,2023,SUV,Red,3,Electric,Manual
23,Mercedes-Benz,B Class,52332,2023,SUV,Blue,5,Gasoline,Manual
49,BMW,Series 2,33041,2023,Truck,Red,5,Gasoline,Automatic
43,Audi,A6,45138,2023,Truck,Black,5,Gasoline,Automatic
39,Mercedes-Benz,S Class,24633,2023,Truck,White,5,Diesel,Manual
48,Audi,A3,39732,2023,Truck,Black,3,Electric,Automatic
26,Mercedes-Benz,R Class,47440,2023,SUV,Blue,3,Electric,Automatic
17,Mercedes-Benz,GLS,22576,2023,Sedan,Black,5,Hybrid,Manual
41,Audi,A6,30987,2023,Coupe,Red,5,Hybrid,Automatic
48,Audi,A6,15736,2023,Coupe,Gray,3,Electric,Manual
11,Audi,Q7,22504,2023,Truck,Black,3,Electric,Automatic
25,Mercedes-Benz,S Class,43293,2023,Coupe,Silver,5,Electric,Manual
17,BMW,Series 3,17825,2023,Truck,Red,3,Hybrid,Automatic
8,Mercedes-Benz,A Class,21732,2023,Coupe,Silver,5,Hybrid,Automatic
1,Audi,A5,24683,2023,Truck,Black,5,Hybrid,Manual
41,Mercedes-Benz,GLA,17583,2023,Coupe,Blue,3,Gasoline,Automatic
48,Mercedes-Benz,Vito,34178,2023,Coupe,Black,5,Hybrid,Automatic
25,Mercedes-Benz,R Class,39365,2023,SUV,Blue,3,Hybrid,Automatic
32,Audi,A5,27636,2023,Sedan,Black,5,Diesel,Manual
3,Audi,A4,19538,2023,Coupe,Silver,3,Diesel,Manual
39,BMW,Series 3,43300,2023,Truck,Blue,5,Electric,Automatic
15,BMW,Series 8,29041,2023,Sedan,Gray,3,Hybrid,Manual
13,Mercedes-Benz,GLC,37858,2023,Truck,Blue,3,Electric,Automatic
44,BMW,Series 6,20624,2023,Sedan,Gray,3,Diesel,Automatic
34,Mercedes-Benz,R Class,44855,2023,Coupe,Red,5,Diesel,Automatic
12,Audi,A1,25527,2023,Coupe,Silver,5,Diesel,Manual
27,Audi,A3,22360,2023,Coupe,Gray,5,Hybrid,Automatic
49,BMW,Series 2,39081,2023,Sedan,White,5,Hybrid,Automatic
26,Audi,A7,38872,2023,Coupe,Red,5,Hybrid,Manual
50,Mercedes-Benz,A Class,42947,2023,Truck,Black,5,Hybrid,Automatic
22,Audi,A4,41105,2023,SUV,White,5,Hybrid,Automatic
10,Mercedes-Benz,B Class,41471,2023,Truck,Black,5,Diesel,Automatic
16,BMW,Series 2,39357,2023,Truck,Gray,3,Electric,Manual
10,Mercedes-Benz,R Class,12739,2023,Truck,Gray,3,Gasoline,Automatic
27,Mercedes-Benz,GLC,20765,2023,Sedan,Red,5,Gasoline,Manual
39,BMW,Series 4,50681,2023,SUV,Gray,5,Diesel,Automatic
37,Audi,Q3,45452,2023,Coupe,White,3,Diesel,Automatic
50,Audi,A4,49626,2023,Truck,Black,5,Diesel,Automatic
11,Audi,A3,12688,2023,SUV,Blue,5,Hybrid,Manual
8,Audi,Q7,39053,2023,Truck,White,3,Diesel,Automatic
11,Audi,A1,37503,2023,Sedan,White,5,Gasoline,Manual
49,Audi,A3,23861,2023,Truck,Red,3,Electric,Manual
20,Audi,A6,28107,2023,SUV,Gray,3,Diesel,Automatic
47,BMW,Series 6,35726,2023,SUV,Red,3,Hybrid,Automatic
6,Audi,A7,16153,2023,SUV,Red,3,Gasoline,Automatic
5,Audi,A3,17284,2023,Sedan,Red,5,Gasoline,Automatic
25,BMW,Series 6,45105,2023,SUV,Gray,3,Gasoline,Automatic
10,BMW,Series 8,28678,2023,SUV,Black,3,Hybrid,Automatic
29,Mercedes-Benz,B Class,39792,2023,Truck,Red,3,Hybrid,Manual
28,Mercedes-Benz,E Class,41922,2023,Coupe,Silver,5,Electric,Automatic
45,Mercedes-Benz,GLS,34989,2023,Truck,Black,5,Gasoline,Manual
29,Audi,A5,40687,2023,SUV,Silver,5,Diesel,Automatic
28,BMW,Series 4,26385,2023,Coupe,Blue,5,Diesel,Manual
41,Audi,A6,49623,2023,SUV,Red,5,Electric,Automatic
32,Audi,Q5,48318,2023,Sedan,Blue,3,Hybrid,Manual
3,Mercedes-Benz,A Class,19810,2023,Truck,Black,3,Electric,Manual
20,BMW,Series 5,46016,2023,Sedan,Red,5,Electric,Automatic
19,Mercedes-Benz,R Class,39909,2023,SUV,Black,5,Gasoline,Manual
6,Audi,A1,35294,2023,Coupe,Silver,5,Hybrid,Automatic
1,BMW,Series 5,13379,2023,Truck,Black,3,Electric,Manual
9,BMW,Series 4,40398,2023,Sedan,Gray,5,Diesel,Manual
42,BMW,Series 1,13449,2023,Sedan,Blue,3,Diesel,Automatic
43,Audi,A3,19795,2023,Truck,Gray,3,Hybrid,Manual
7,Audi,Q5,39735,2023,Truck,Gray,5,Diesel,Manual
3,Mercedes-Benz,GLS,26092,2023,SUV,Red,5,Hybrid,Manual
22,Mercedes-Benz,GLC,26946,2023,SUV,Blue,3,Diesel,Automatic
1,BMW,Series 1,40947,2023,Coupe,Blue,3,Electric,Manual
39,Mercedes-Benz,GLC,35583,2023,SUV,White,3,Diesel,Automatic
16,Audi,A3,40365,2023,SUV,Gray,3,Electric,Manual
9,BMW,Series 8,29042,2023,Sedan,White,3,Gasoline,Manual
1,Mercedes-Benz,A Class,24899,2023,SUV,Black,3,Diesel,Manual
39,Mercedes-Benz,C Class,35701,2023,Sedan,Silver,5,Diesel,Automatic
30,BMW,Series 5,50041,2023,Sedan,Silver,3,Gasoline,Automatic
17,BMW,Series 3,16702,2023,Sedan,Red,5,Electric,Automatic
45,BMW,Series 7,43302,2023,Truck,Silver,5,Diesel,Manual
17,Mercedes-Benz,GLC,17387,2023,Truck,Red,3,Gasoline,Automatic
40,BMW,Series 7,37558,2023,Sedan,Black,3,Diesel,Manual
12,Audi,A1,49364,2023,SUV,Silver,3,Hybrid,Manual
38,Mercedes-Benz,GLS,37551,2023,Coupe,Silver,3,Electric,Manual
2,BMW,Series 8,53229,2023,Coupe,Gray,5,Gasoline,Manual
3,BMW,Series 2,22554,2023,Coupe,Silver,5,Gasoline,Automatic
22,Audi,Q5,18197,2023,Truck,Silver,5,Hybrid,Manual
2,BMW,Series 1,26640,2023,Coupe,Silver,3,Hybrid,Automatic
50,Audi,A8,15298,2023,SUV,Black,5,Gasoline,Manual
22,BMW,Series 7,33675,2023,SUV,White,5,Gasoline,Automatic
35,Audi,Q3,23521,2023,Coupe,Gray,3,Diesel,Manual
4,Audi,A5,17591,2023,Sedan,Silver,3,Diesel,Manual
50,BMW,Series 8,37666,2023,SUV,Blue,5,Diesel,Manual
20,BMW,Series 5,45748,2023,SUV,Gray,5,Gasoline,Manual
43,Mercedes-Benz,B Class,20230,2023,Coupe,Blue,3,Gasoline,Automatic
42,BMW,Series 8,37533,2023,Sedan,Silver,5,Gasoline,Automatic
21,Audi,A8,50201,2023,Coupe,Black,5,Hybrid,Automatic
26,BMW,Series 6,28270,2023,Sedan,Silver,5,Electric,Manual
35,Audi,Q7,46191,2023,Truck,White,5,Diesel,Manual
13,Mercedes-Benz,S Class,35873,2023,Truck,Gray,5,Hybrid,Manual
2,Audi,A3,25824,2023,Sedan,Red,5,Diesel,Automatic
19,BMW,Series 1,37031,2023,Truck,Red,5,Diesel,Automatic
18,BMW,Series 7,25677,2023,Coupe,Black,3,Electric,Manual
5,Mercedes-Benz,S Class,21737,2023,Coupe,Blue,3,Diesel,Manual
17,BMW,Series 5,32221,2023,Truck,Black,3,Diesel,Automatic
12,Mercedes-Benz,R Class,17693,2023,Coupe,Red,3,Diesel,Manual
23,Mercedes-Benz,GLS,46772,2023,Coupe,Silver,3,Electric,Manual
26,BMW,Series 5,38883,2023,Coupe,White,3,Hybrid,Automatic
38,Audi,A8,42962,2023,Sedan,White,3,Electric,Automatic
46,BMW,Series 4,43195,2023,Coupe,White,5,Gasoline,Automatic
4,Mercedes-Benz,GLS,31229,2023,Sedan,Blue,5,Gasoline,Automatic
20,BMW,Series 6,18586,2023,Truck,Blue,5,Diesel,Automatic
41,Audi,A3,22335,2023,Coupe,Red,3,Electric,Manual
22,Mercedes-Benz,E Class,15034,2023,Truck,Gray,3,Electric,Automatic
21,Mercedes-Benz,C Class,36470,2023,Coupe,Black,3,Gasoline,Manual
6,BMW,Series 5,27536,2023,Coupe,Silver,3,Electric,Manual
36,Mercedes-Benz,R Class,40299,2023,SUV,White,3,Hybrid,Manual
36,Mercedes-Benz,GLC,34109,2023,Sedan,Blue,3,Electric,Manual
3,Audi,A4,17541,2023,Coupe,Black,3,Diesel,Automatic
46,Audi,A5,19043,2023,SUV,Silver,3,Hybrid,Automatic
7,Mercedes-Benz,C Class,18543,2023,SUV,Silver,5,Hybrid,Manual
4,BMW,Series 1,21213,2023,SUV,Black,3,Gasoline,Automatic
3,BMW,Series 1,25910,2023,Coupe,Gray,5,Gasoline,Manual
45,Audi,A5,22625,2023,SUV,Silver,3,Hybrid,Manual
36,Audi,A6,28832,2023,Sedan,White,5,Hybrid,Automatic
29,Audi,Q3,28813,2023,Coupe,Silver,5,Diesel,Manual
49,Mercedes-Benz,B Class,51480,2023,Truck,Silver,5,Gasoline,Automatic
34,Mercedes-Benz,GLS,32441,2023,Sedan,Silver,5,Hybrid,Automatic
45,Mercedes-Benz,E Class,42819,2023,SUV,Blue,5,Hybrid,Manual
1,Audi,A1,22929,2023,Sedan,White,3,Electric,Automatic
13,Audi,Q7,35317,2023,Sedan,Blue,3,Electric,Automatic
44,Mercedes-Benz,B Class,32400,2023,Sedan,Black,3,Diesel,Automatic
22,Mercedes-Benz,C Class,24649,2023,Truck,Gray,3,Diesel,Manual
6,Mercedes-Benz,C Class,29185,2023,Sedan,Blue,5,Diesel,Manual
49,BMW,M3,41253,2023,Truck,Red,3,Diesel,Automatic
29,Audi,Q7,28502,2023,Sedan,Gray,5,Hybrid,Manual
17,Audi,A6,31707,2023,Sedan,Blue,5,Electric,Manual
49,Audi,A3,25879,2023,Truck,Gray,3,Diesel,Automatic
22,Audi,A1,16397,2023,Truck,Red,5,Hybrid,Automatic
42,Mercedes-Benz,Vito,42341,2023,Coupe,Red,3,Diesel,Manual
34,Mercedes-Benz,E Class,34812,2023,Coupe,Blue,5,Electric,Manual
42,BMW,Series 4,29291,2023,SUV,Gray,3,Electric,Manual
47,BMW,Series 8,27122,2023,Sedan,Gray,3,Diesel,Manual
28,Mercedes-Benz,C Class,22231,2023,Sedan,Silver,3,Electric,Manual
44,BMW,Series 7,14538,2023,SUV,Silver,5,Diesel,Manual
9,BMW,Series 1,47651,2023,Coupe,Black,5,Diesel,Automatic
22,Audi,A3,35044,2023,Truck,Silver,3,Electric,Automatic
1,BMW,M3,24500,2023,Sedan,Silver,5,Gasoline,Automatic
44,BMW,Series 2,45892,2023,SUV,White,3,Hybrid,Automatic
3,Mercedes-Benz,R Class,29399,2023,Sedan,White,3,Electric,Automatic
40,Audi,A8,44641,2023,Coupe,Blue,5,Hybrid,Manual
10,Mercedes-Benz,C Class,13682,2023,Truck,Gray,3,Gasoline,Automatic
16,Mercedes-Benz,A Class,10742,2023,Truck,Black,5,Diesel,Automatic
42,Audi,Q7,31612,2023,Sedan,Black,3,Electric,Manual
49,Mercedes-Benz,A Class,32261,2023,Sedan,White,5,Electric,Automatic
41,Audi,Q7,29092,2023,Sedan,Gray,3,Diesel,Automatic
22,Mercedes-Benz,GLA,21354,2023,Truck,White,5,Gasoline,Manual
41,Audi,Q3,15100,2023,Sedan,Silver,3,Diesel,Manual
25,BMW,Series 6,42536,2023,Sedan,Blue,5,Hybrid,Automatic
44,Audi,A8,33291,2023,SUV,Silver,3,Gasoline,Manual
40,Audi,A1,26363,2023,Coupe,Blue,5,Electric,Automatic
44,Audi,Q5,22237,2023,Sedan,Red,3,Electric,Automatic
49,BMW,Series 4,32140,2023,Truck,Blue,5,Diesel,Automatic
33,Mercedes-Benz,Vito,42238,2023,SUV,Blue,3,Electric,Automatic
43,BMW,Series 6,50147,2023,Truck,Gray,5,Diesel,Manual
30,Mercedes-Benz,GLC,37584,2023,Truck,Silver,3,Hybrid,Manual
43,BMW,Series 8,44974,2023,SUV,Red,5,Gasoline,Automatic
35,Mercedes-Benz,B Class,26491,2023,SUV,Red,3,Gasoline,Automatic
6,Mercedes-Benz,A Class,45002,2023,Truck,White,3,Hybrid,Automatic
30,BMW,Series 7,44468,2023,Sedan,Gray,5,Gasoline,Automatic
26,Mercedes-Benz,R Class,31858,2023,SUV,Red,5,Gasoline,Manual
22,Mercedes-Benz,C Class,17453,2023,Sedan,Black,5,Electric,Automatic
22,Audi,A4,29509,2023,Truck,White,5,Electric,Manual
24,Mercedes-Benz,E Class,21168,2023,Coupe,Silver,3,Electric,Manual
46,BMW,M3,18983,2023,Truck,Blue,3,Electric,Automatic
16,BMW,Series 8,26786,2023,Truck,Red,3,Electric,Automatic
9,Mercedes-Benz,GLS,34969,2023,Truck,Silver,5,Electric,Manual
32,Audi,Q7,26997,2023,Sedan,Red,5,Electric,Automatic
14,Mercedes-Benz,GLS,42370,2023,Coupe,Silver,5,Gasoline,Automatic
34,Audi,Q3,18240,2023,Truck,Blue,3,Hybrid,Automatic
28,BMW,Series 4,42123,2023,Truck,White,5,Electric,Manual
25,Audi,A6,36999,2023,Coupe,Silver,5,Diesel,Automatic
32,Mercedes-Benz,C Class,20508,2023,SUV,Red,3,Diesel,Automatic
32,Audi,A6,22289,2023,Truck,White,3,Gasoline,Automatic
47,Audi,A3,46369,2023,Coupe,Red,3,Gasoline,Automatic
36,Audi,A5,38097,2023,Coupe,Silver,5,Gasoline,Manual
23,Audi,Q5,24819,2023,Coupe,Silver,3,Electric,Automatic
35,BMW,Series 7,18233,2023,Truck,White,3,Electric,Automatic
27,Mercedes-Benz,S Class,37032,2023,Truck,Red,3,Gasoline,Manual
28,Mercedes-Benz,Vito,27897,2023,SUV,Gray,3,Gasoline,Manual
36,BMW,Series 3,52159,2023,Truck,Gray,3,Hybrid,Manual
19,Audi,A6,40282,2023,SUV,Gray,3,Electric,Automatic
29,BMW,Series 2,31982,2023,SUV,Blue,5,Hybrid,Automatic
28,Audi,Q7,42493,2023,Truck,Silver,5,Electric,Manual
14,BMW,M5,17319,2023,Sedan,Blue,5,Electric,Automatic
36,Mercedes-Benz,GLS,43516,2023,SUV,Blue,5,Gasoline,Automatic
33,BMW,Series 2,24757,2023,Coupe,Gray,3,Hybrid,Automatic
15,Mercedes-Benz,GLA,12609,2023,Coupe,Blue,3,Electric,Manual
39,BMW,Series 8,14656,2023,SUV,White,3,Diesel,Automatic
28,Audi,Q3,22039,2023,SUV,White,5,Gasoline,Manual
45,BMW,Series 6,25838,2023,Coupe,Silver,3,Gasoline,Automatic
12,Audi,Q7,36953,2023,SUV,Black,5,Electric,Automatic
20,Audi,A4,19361,2023,Coupe,Red,5,Gasoline,Automatic
22,BMW,Series 1,14719,2023,Sedan,White,3,Hybrid,Automatic
6,BMW,Series 3,24192,2023,SUV,White,3,Gasoline,Manual
47,Mercedes-Benz,R Class,32750,2023,Truck,White,5,Electric,Automatic
41,BMW,Series 6,35824,2023,Truck,Black,5,Gasoline,Manual
8,BMW,M5,29966,2023,SUV,Blue,3,Electric,Manual
46,Mercedes-Benz,B Class,29260,2023,Sedan,Blue,5,Diesel,Automatic
2,Audi,Q5,21131,2023,SUV,Black,3,Diesel,Automatic
8,BMW,Series 7,19051,2023,SUV,White,5,Electric,Automatic
12,Mercedes-Benz,A Class,40292,2023,Truck,Blue,3,Hybrid,Manual
23,BMW,Series 8,53578,2023,SUV,Silver,3,Diesel,Automatic
4,BMW,Series 2,44332,2023,Coupe,Silver,5,Gasoline,Automatic
25,BMW,M5,17039,2023,Sedan,Red,3,Hybrid,Automatic
23,BMW,Series 1,17163,2023,Truck,Red,5,Hybrid,Manual
4,Audi,Q5,26880,2023,Sedan,White,3,Diesel,Manual
5,Mercedes-Benz,S Class,39440,2023,Coupe,Blue,5,Electric,Manual
16,Audi,A7,32048,2023,SUV,Silver,5,Electric,Manual
36,Mercedes-Benz,GLS,24004,2023,Truck,Blue,3,Gasoline,Manual
29,Mercedes-Benz,Vito,45681,2023,Coupe,Gray,3,Diesel,Manual
9,Mercedes-Benz,S Class,25293,2023,Truck,Gray,5,Diesel,Manual
43,Audi,A8,36260,2023,Truck,Gray,3,Gasoline,Automatic
4,Mercedes-Benz,R Class,20614,2023,SUV,Black,5,Gasoline,Manual
39,Mercedes-Benz,E Class,31637,2023,Coupe,Black,3,Gasoline,Automatic
38,BMW,Series 7,34884,2023,Truck,Silver,3,Electric,Automatic
50,BMW,Series 6,36020,2023,Truck,Blue,3,Gasoline,Automatic
25,Audi,A1,32664,2023,SUV,Black,5,Hybrid,Automatic
8,BMW,Series 8,28871,2023,Truck,Red,5,Gasoline,Manual
5,Mercedes-Benz,Vito,31233,2023,SUV,White,5,Diesel,Automatic
47,Audi,A6,44678,2023,Coupe,White,3,Gasoline,Automatic
46,Mercedes-Benz,R Class,45177,2023,Sedan,Silver,5,Electric,Automatic
10,Audi,A5,29658,2023,Truck,Gray,3,Diesel,Automatic
37,BMW,Series 2,26394,2023,Truck,Silver,5,Diesel,Automatic
18,BMW,Series 4,18530,2023,Truck,Silver,5,Diesel,Automatic
38,Audi,A8,24599,2023,Truck,Gray,3,Electric,Automatic
46,Mercedes-Benz,A Class,37852,2023,Coupe,Blue,5,Electric,Manual
23,BMW,Series 5,37504,2023,Truck,Gray,5,Electric,Automatic
16,BMW,M5,17506,2023,Sedan,Blue,5,Diesel,Manual
